article_id,title,category,sentiment_label,general_sentiment,manual_sentiment,manual_category
N002278,SCS: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002279,SGN: Giải trình chênh lệch lợi nhuận so với cùng kỳ và nguyên nhân ảnh hưởng đến KQKD năm 2021,earnings,neutral,0.0,,
N002283,VSC: Quyết định của HĐQT về việc bổ nhiệm Giám đốc Khai thác,leadership,neutral,0.0,,
N002292,DGW: Nghị quyết HĐQT về việc bầu Chủ tịch HĐQT và bổ nhiệm TGĐ,leadership,neutral,0.0,,
N002311,PAN: Nghị quyết HĐQT về việc bảo lãnh khoản vay của LAF,leadership,neutral,0.0,,
N002312,"QNS: Võ Thành Đàng - Phó Chủ tịch HĐQT, Tổng Giám đốc - đã mua 0 CP",leadership,neutral,0.0,,
N002313,"QNS: Võ Thành Đàng - Phó Chủ tịch HĐQT, Tổng Giám đốc - đăng ký mua 1,000,000 CP",leadership,neutral,0.0,,
N002316,SSB: Nghị quyết HĐQT về việc thông qua phương án xử lý cổ phiếu lẻ và cổ phiếu chưa phân phối hết,leadership,neutral,0.0,,
N002317,SSB: Nghị quyết HĐQT về việc đầu tư chứng chỉ tiền gửi của Công ty Tài chính TNHH MTV Bưu điện,leadership,neutral,0.0,,
N002327,ACB: Quyết định của HĐQT về hạn mức cấp tín dụng và các hợp đồng giao dịch với ACBL,leadership,neutral,0.0,,
N002331,"C4G: Nguyễn Anh Tân - Ủy viên HĐQT - đăng ký bán 500,000 CP",leadership,neutral,0.0,,
N002338,"DPG: Quyết định của HĐQT về việc vay vốn, bảo lãnh tại VCB Chi nhánh Thăng Long",leadership,neutral,0.0,,
N002340,FOX: Nghị quyết Hội đồng quản trị,leadership,neutral,0.0,,
N002343,FPT Retail dự kiến đạt 720 tỷ lãi trước thuế 2022,earnings,positive,0.3333333333333333,,
N002344,FPT Retail dự kiến đạt 720 tỷ lãi trước thuế 2022,earnings,positive,0.3333333333333333,,
N002358,REE: Thông báo tài liệu bổ sung họp ĐHĐCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N002361,Doanh thu 2 tháng đầu năm của 'nữ hoàng cá tra' tăng 71%,earnings,positive,0.3333333333333333,,
N002362,"ĐHĐCĐ VIB: Chia cổ tức 35% năm 2022, tăng trưởng lợi nhuận trên 30%",earnings,positive,1.0,,
N002367,"ACB đặt mục tiêu lãi trước thuế tăng 25%, tăng vốn điều lệ lên hơn 33,770 tỷ đồng",earnings,positive,0.6666666666666666,,
N002370,BAF: Nghị quyết HĐQT về việc bầu Chủ tịch HĐQT đối với ông Trương Sỹ Bá,leadership,neutral,0.0,,
N002374,CRE: Thông báo và Nghị quyết HĐQT về ngày ĐKCC để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002376,DGC: Nghị quyết HĐQT về việc bổ sung tài liệu họp ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002377,DGC: Nghị quyết HĐQT về việc đề cử ứng viên bầu thành viên HĐQT,leadership,neutral,0.0,,
N002381,EIB: Nghị quyết HĐQT về việc thông qua địa điểm tổ chức họp ĐHĐCĐTN năm 2022,leadership,neutral,0.0,,
N002384,"FPT: Nghị quyết HĐQT số 02,03-2022 ngày 15/03/2022",leadership,neutral,0.0,,
N002387,HDB: Quyết định của HĐQT về việc cấp tín dụng cho bên có liên quan,leadership,neutral,0.0,,
N002389,HPG: Nhắc nhở chậm giải trình thông tin chênh lệch kết quả kinh doanh,earnings,neutral,0.0,,
N002397,KDC: Giải trình chênh lệch lợi nhuận BCTC kiểm toán năm 2021 so với cùng kỳ năm trước,earnings,neutral,0.0,,
N002398,KDC: Nghị quyết HĐQT về việc thông qua chương trình nghị sự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002408,VIC: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002412,BWE: Nghị quyết và Biên bản HĐQT về việc giao dịch với tổ chức có liên quan của người nội bộ,leadership,neutral,0.0,,
N002416,"Cen Land: Doanh thu lập kỷ lục mới, tăng trưởng 164%",earnings,positive,1.0,,
N002420,DXG: Thông báo đơn từ nhiệm thành viên HĐQT,leadership,negative,-0.3333333333333333,,
N002428,HCM: Trích Nghị quyết HĐQT số 05 ngày 17/03/2022,leadership,neutral,0.0,,
N002432,IMP: Nghị quyết HĐQT số 03 ngày 17/03/2022,leadership,neutral,0.0,,
N002435,"MSB: Biên bản tổng hợp kết quả đề cử Thành viên HĐQT, BKS",leadership,neutral,0.0,,
N002450,SHB: Nghị quyết HĐQT về việc cấp hạn mức tín dụng cho khách hàng doanh nghiệp,leadership,neutral,0.0,,
N002451,"SIP: Đặng Ánh Hào - Phó Tổng Giám đốc - đã bán 25,000 CP",leadership,neutral,0.0,,
N002460,VND: Nghị quyết HĐQT về việc tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002462,"Vinamilk đặt mục tiêu doanh thu 2022 trên 64,000 tỷ đồng, lãi trước thuế 12,000 tỷ đồng",earnings,positive,0.3333333333333333,,
N002463,VRE: Nghị quyết HĐQT về việc chốt danh sách cổ đông tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002464,VRE: Nghị quyết HĐQT về việc lùi thời gian tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002465,VRE: Quyết định của HĐQT về việc bổ nhiệm Người phụ trách quản trị công ty,leadership,neutral,0.0,,
N002466,VSC: Nghị quyết HĐQT số 05 ngày 17/03/2022,leadership,neutral,0.0,,
N002468,Ngân hàng nào đang có lãi dự thu cao nhất?,earnings,positive,0.3333333333333333,,
N002471,Ngân hàng nào đang có lãi dự thu cao nhất?,earnings,positive,0.3333333333333333,,
N002474,CTS: Thông báo đơn xin từ nhiệm của Thành viên độc lập HĐQT,leadership,negative,-0.3333333333333333,,
N002476,DGC: Nghị quyết HĐQT về việc thành lập Công ty TNHH MTV Hóa chất Đức Giang - Đắk Nông,leadership,neutral,0.0,,
N002477,Chủ tịch Lương Trí Thìn hoàn tất gom 20.7 triệu cp DXG,leadership,neutral,0.0,,
N002483,HAH: Nghị quyết HĐQT về việc tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002485,HDB: Quyết định của HĐQT về việc tái cấp hạn mức tín dụng,leadership,neutral,0.0,,
N002486,HHV: Thông báo đơn từ nhiệm chức danh thành viên HĐQT,leadership,negative,-0.3333333333333333,,
N002487,"Chủ tịch Lê Phước Vũ: HSG sẽ không đầu tư vào sản xuất, dồn lực cho Hoa Sen Home",leadership,neutral,0.0,,
N002488,"HSG đặt kế hoạch lãi từ 1,500 đến 2,500 tỷ đồng tùy diễn biến giá nguyên liệu đầu vào",earnings,positive,0.3333333333333333,,
N002504,PNJ: Nghị quyết HĐQT số 184/2022 ngày 18/03/2022,leadership,neutral,0.0,,
N002507,SSI: Quyết định của HĐQT về việc cập nhật điều lệ công ty,leadership,neutral,0.0,,
N002509,STB: Thông báo tổ chức ĐHĐCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N002511,TCB: Nghị quyết HĐQT về việc nhận được đơn xin từ chức Phó Chủ tịch HĐQT,leadership,neutral,0.0,,
N002512,VHM: Nghị quyết HĐQT về việc chốt danh sách cổ đông để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002513,VHM: Nghị quyết HĐQT về việc lùi thời gian họp ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002514,VIC: Nghị quyết HĐQT về việc lùi thời gian tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002521,BID: HĐQT thông qua giao dịch với bên có liên quan,leadership,neutral,0.0,,
N002537,Tổng Giám đốc HDBank đã mua khớp lệnh 1 triệu cp HDB,leadership,neutral,0.0,,
N002538,HHV: Thông báo đơn xin từ nhiệm của Thành viên độc lập HĐQT,leadership,negative,-0.3333333333333333,,
N002549,PDR đặt mục tiêu lợi nhuận năm 2022 tăng 55% trong bối cảnh thị trường phức tạp,earnings,positive,0.3333333333333333,,
N002552,SIP: Giải trình biến động lợi nhuận sau thuế năm 2021 so với năm trước (số liệu riêng và hợp nhất sau kiểm toán),earnings,neutral,0.0,,
N002553,SSI: Quyết định của HĐQT về việc cập nhật điều lệ công ty,leadership,neutral,0.0,,
N002556,Ông Đỗ Tuấn Anh xin từ chức Phó Chủ tịch HĐQT Techcombank,leadership,neutral,0.0,,
N002557,VHC: Quyết định của HĐQT về việc miễn nhiệm và bổ nhiệm nhân sự,leadership,neutral,0.0,,
N002570,BWE: Nghị quyết HĐQT về việc thống nhất chủ trương giải thể CTCP Tái chế Vật liệu xanh 3R,leadership,neutral,0.0,,
N002571,BWE: Nghị quyết HĐQT về việc thống nhất chủ trương đầu tư mua cổ phần của các Công ty,leadership,neutral,0.0,,
N002572,"CTS: Nghị quyết HĐQT về việc thông qua hợp đồng, giao dịch với người có liên quan",leadership,neutral,0.0,,
N002583,DXG: Nghị quyết HĐQT về việc thông qua chủ trương cho CTCP Đất Xanh Capital đầu tư dự án tại Tỉnh Bình Phước,leadership,neutral,0.0,,
N002591,"ĐHĐCĐ KIDO: Kế hoạch lãi 900 tỷ, mở rộng chuỗi Chuk Chuk lên 200-300 điểm bán",earnings,positive,0.6666666666666666,,
N002592,MBB: Quyết định của HĐQT về việc thay đổi địa chỉ Chi nhánh An Giang,leadership,neutral,0.0,,
N002598,"OCB đặt mục tiêu lãi trước thuế 2022 tăng 29%, lên hơn 7,000 tỷ đồng",earnings,positive,0.6666666666666666,,
N002599,OCB: Nghị quyết HĐQT về việc thông qua kế hoạch kinh doanh năm 2022,leadership,neutral,0.0,,
N002602,PDR: Quyết định của HĐQT về việc giao dịch với bên có liên quan,leadership,neutral,0.0,,
N002605,PHR: Nghị quyết HĐQT về việc tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002619,ACL: Nghị quyết HĐQT về việc bổ nhiệm Phó Tổng Giám đốc,leadership,neutral,0.0,,
N002636,DPM: Nghị quyết HĐQT về thời gian tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002637,EIB: Nghị quyết HĐQT về việc thay đổi địa điểm đặt trụ sở Điện Biên Phủ,leadership,neutral,0.0,,
N002646,KDC: Nghị quyết HĐQT về việc bầu cử thay thế Chủ tọa ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002651,MSB: Nghị quyết HĐQT về việc thông qua hợp đồng thuê văn phòng giữa MSB và TNL,leadership,neutral,0.0,,
N002653,NT2 đặt kế hoạch lãi 2022 thấp nhất 9 năm,earnings,positive,0.3333333333333333,,
N002654,NTL: Quyết định của HĐQT về việc phê duyệt nội dung tổ chức ĐHĐCĐTN 2022,leadership,neutral,0.0,,
N002657,PHR: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002661,PPC: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N002667,"Đa dạng hệ sinh thái đầu tư, VNDIRECT ước đạt 950 tỷ đồng lợi nhuận trong quý 1",earnings,neutral,0.0,,
N002672,Một doanh nghiệp cá tra lên kế hoạch lãi trước thuế 2022 gấp 4 lần,earnings,positive,0.3333333333333333,,
N002681,CTS: Nhắc nhở chậm công bố Nghị quyết HĐQT về việc thông qua giao dịch với bên liên quan,leadership,neutral,0.0,,
N002697,HAH: Nghị quyết HĐQT số 0403 ngày 24/03/2022,leadership,neutral,0.0,,
N002699,Becamex IJC lên kế hoạch 685 tỷ đồng lãi sau thuế 2022,earnings,positive,0.3333333333333333,,
N002714,SCR: Quyết định của HĐQT về việc miễn nhiệm chức vụ Phó Tổng Giám đốc,leadership,neutral,0.0,,
N002715,SIP: Nghị quyết Hội đồng quản trị,leadership,neutral,0.0,,
N002723,LTG: Công bố thông tin Đơn từ nhiệm của Trưởng BKS Trần Khánh Dư,leadership,negative,-0.3333333333333333,,
N002725,"ĐHĐCĐ Bất động sản Phát Đạt: Nhiều quỹ đất pháp lý đầy đủ, mục tiêu tăng trưởng lợi nhuận 56% trong năm 2022",earnings,positive,0.6666666666666666,,
N002728,AGG: Quyết định của HĐQT về việc thông qua tài liệu tổ chức ĐHĐCĐTN 2022,leadership,neutral,0.0,,
N002735,"C4G: Nguyễn Phương Vinh - Phó Tổng Giám đốc - đã bán 17,500 CP",leadership,neutral,0.0,,
N002741,"DXG dự kiến năm 2022 lãi ròng 1,400 tỷ đồng, không chia cổ tức 2021",earnings,positive,0.6666666666666666,,
N002743,DXG: Nghị quyết HĐQT về việc thông qua dự thảo tài liệu họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002748,FMC đặt kế hoạch 320 tỷ đồng lãi trước thuế năm 2022,earnings,positive,0.3333333333333333,,
N002754,HPG: Giải trình chênh lệch lợi nhuận sau thuế năm 2021 so với cùng kỳ năm 2020,earnings,neutral,0.0,,
N002755,HSG: Nghị quyết HĐQT về việc lựa chọn đơn vị kiểm toán,leadership,neutral,0.0,,
N002760,IDI: Giải trình chênh lệch lợi nhuận năm 2021 BCTC HN và Cty mẹ so với cùng kỳ năm trước,earnings,neutral,0.0,,
N002768,"LTG: Mục tiêu đạt 400 tỷ đồng lợi nhuận năm 2022, hoãn niêm yết cổ phiếu đến năm 2025",earnings,neutral,0.0,,
N002777,PNJ: HĐQT thông qua tài liệu họp ĐHĐCĐTN và thay đổi cơ cấu,leadership,neutral,0.0,,
N002779,SZC: Danh sách ứng viên HĐQT và BKS nhiệm kỳ IV (2022-2027),leadership,neutral,0.0,,
N002780,TRA: Thông báo đơn xin từ nhiệm của Thành viên HĐQT,leadership,negative,-0.3333333333333333,,
N002781,Chủ tịch HĐQT VGI: Viettel muốn trở thành ‘sếu đầu đàn’ trong lĩnh vực đầu tư ra nước ngoài,leadership,neutral,0.0,,
N002782,VHC: Nghị quyết HĐQT về việc bán cổ phiếu quỹ,leadership,neutral,0.0,,
N002790,"BTS: Công ty TNHH chứng khoán ACB - người có liên quan đến Ủy viên HĐQT - đăng ký bán 1,000,000 CP",leadership,neutral,0.0,,
N002798,"BAF: Nghị quyết HĐQT về việc thành lập chi nhánh Hà Nội, Cần Thơ",leadership,neutral,0.0,,
N002799,"BAF: Nghị quyết HĐQT về việc thành lập chi nhánh Hà Nội, Đồng Nai",leadership,neutral,0.0,,
N002803,DCM: Nghị quyết HĐQT về việc phê duyệt kế hoạch tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002804,"DIG: Nghị quyết HĐQT về việc thông qua tài liệu, chốt thời gian chín thức tổ chức họp ĐHĐCĐ thường niên 2022",leadership,neutral,0.0,,
N002806,DMC: Nghị quyết HĐQT về việc miễn nhiệm chức danh Phó Tổng Giám đốc,leadership,neutral,0.0,,
N002807,"DMC: Quyết định, Nghị quyết của HĐQT về việc tổ chức ĐHĐCĐTN 2022 và kế hoạch kinh doanh năm 2022",leadership,neutral,0.0,,
N002818,HPG: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức và địa điểm họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002820,IDI lên kế hoạch lãi 2022 gấp gần 7 lần,earnings,positive,0.3333333333333333,,
N002831,PLX: Nghị quyết HĐQT về việc bầu Chủ tịch HĐQT,leadership,neutral,0.0,,
N002835,"PPC: Nghị quyết HĐQT về việc chốt thời gian, địa điểm để tổ chức họp ĐHĐCĐ thường niên 2022",leadership,neutral,0.0,,
N002836,REE: Tài liệu họp ĐHĐCĐ thường niên năm tài chính 2021 (cập nhật),earnings,neutral,0.0,,
N002840,TRA: Thông báo bổ nhiệm các Phó Tổng Giám đốc,leadership,neutral,0.0,,
N002843,VIC: Nghị quyết HĐQT về việc thành lập công ty con,leadership,neutral,0.0,,
N002868,DMC: Thông báo nhận được đơn từ nhiệm của người nội bộ,leadership,negative,-0.3333333333333333,,
N002872,"FRT: Nghị quyết HĐQT về việc bổ sung thêm tờ trình ""Bổ sung ngành, nghề kinh doanh "" thuộc tài liệu ĐHĐCĐ thường niên 2022",leadership,neutral,0.0,,
N002897,STB: Nghị quyết HĐQT về việc chuyển địa điểm trụ sở phòng giao dịch Phước Long,leadership,neutral,0.0,,
N002900,"SZC: Nghị quyết, Biên bản họp ĐHĐCĐ thường niên năm 2022 và Bản cung cấp thông tin HĐQT, BKS",leadership,neutral,0.0,,
N002901,SZC: Quyết định của HĐQT về việc bổ nhiệm Kế toán trưởng,leadership,neutral,0.0,,
N002902,SZC: Quyết định của HĐQT về việc bổ nhiệm lại TGĐ,leadership,neutral,0.0,,
N002903,SZC: Quyết định của HĐQT về việc miễn nhiệm Kế toán trưởng,leadership,neutral,0.0,,
N002904,TCB: Quyết định của HĐQT về việc chấm dứt hoạt động Phòng giao dịch Thành Đông,leadership,neutral,0.0,,
N002905,TCB: Quyết định của HĐQT về việc chấm dứt hoạt động Phòng giao dịch Đông Triều,leadership,neutral,0.0,,
N002907,TRA: Quyết định của HĐQT về việc bổ nhiệm các Phó TGĐ,leadership,neutral,0.0,,
N002908,TRA: Thông báo đơn xin từ nhiệm của Thành viên HĐQT,leadership,negative,-0.3333333333333333,,
N002909,VCG: Quyết định của HĐQT về việc tái cấu trúc phần vốn tại Công ty TNHH Phát triển Hạ Tầng Đô thị Vĩnh Phúc,leadership,neutral,0.0,,
N002914,ĐHĐCĐ VCI: Ước lợi nhuận quý 1 khoảng 500-550 tỷ đồng,earnings,neutral,0.0,,
N002920,"ĐHĐCĐ Mộc Châu Milk: Lợi nhuận quý 1 ước tăng 60%, định hướng niêm yết cổ phiếu lên HOSE",earnings,positive,0.3333333333333333,,
N002924,AAA: Giải trình chênh lệch lợi nhuận BCTC năm 2021 so với cùng kỳ năm trước,earnings,neutral,0.0,,
N002928,APH: Giải trình chênh lệch lợi nhuận BCTC năm 2021 so với cùng kỳ năm trước,earnings,neutral,0.0,,
N002937,CTG: HĐQT thông qua hợp đồng khung tiền gửi bằng VND với NH MUFG Chi nhánh TPHCM,leadership,neutral,0.0,,
N002938,CTS: Thông báo bổ nhiệm Phó Tổng Giám đốc,leadership,neutral,0.0,,
N002940,VietinBank Securities công bố quyết định bổ nhiệm Phó Tổng Giám đốc,leadership,neutral,0.0,,
N002954,FTS: Nghị quyết HĐQT số 02 ngày 29/03/2022,leadership,neutral,0.0,,
N002955,FTS: Nghị quyết HĐQT số 03 ngày 29/03/2022,leadership,neutral,0.0,,
N002967,HCM: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N002984,PGV: Giải trình lợi nhuận năm 2021,earnings,neutral,0.0,,
N003002,Sacombank vượt kế hoạch lợi nhuận năm 2021,earnings,positive,0.3333333333333333,,
N003005,"ĐHĐCĐ Traphaco: Doanh thu quý 1 tăng hơn 30%, lợi nhuận tăng 50%",earnings,positive,0.3333333333333333,,
N003021,CTD: Giải trình chênh lệch lợi nhuận sau thuế năm 2021 kiểm toán so với năm 2020,earnings,neutral,0.0,,
N003032,"FRT: Thông báo bổ sung vào tài liệu ĐHĐCĐ thường niên năm 2022 sơ yếu lý lịch của các ứng cử viên thành viên HĐQT, BKS nhiệm kỳ 2022-2027",leadership,neutral,0.0,,
N003035,IDI: Nghị quyết HĐQT về việc bổ nhiệm Phó Tổng Giám đốc Công ty,leadership,neutral,0.0,,
N003038,KDH: Nghị quyết HĐQT về việc thông qua kế hoạch tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N003041,"MWG: Mục tiêu tăng 30% lợi nhuận năm 2022, tạm dừng mở rộng chuỗi Bách Hóa Xanh",earnings,positive,0.6666666666666666,,
N003044,Thế giới Di động có tân Tổng Giám đốc,leadership,neutral,0.0,,
N003046,"OCB đặt kế hoạch lợi nhuận 2022 tăng 29%, tăng vốn điều lệ lên 17,885 tỷ đồng",earnings,positive,0.3333333333333333,,
N003067,TRA: Nghị quyết HĐQT về việc bổ sung nội dung ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N003070,VCB: Nghị quyết HĐQT về việc phê duyệt sửa đổi một số điều tại Điều lệ và đăng ký sửa đổi Giấy chứng nhận đăng ký doanh nghiệp,leadership,neutral,0.0,,
N003077,Lợi nhuận sau thuế hợp nhất sau kiểm toán của Viettel Global tăng 566 tỷ đồng,earnings,positive,0.3333333333333333,,
N003079,"VHC: Mục tiêu lãi 1,500 tỷ đồng trong năm 2022, dự kiến trả cổ tức tỷ lệ 40%",earnings,positive,0.3333333333333333,,
N003082,VHM: Giải trình chênh lệch lợi nhuận sau thuế năm 2021 kiểm toán so với năm 2020,earnings,neutral,0.0,,
N003085,VIC: Giải trình chênh lệch lợi nhuận sau thuế năm 2021 kiểm toán so với năm 2020,earnings,neutral,0.0,,
N003100,"ANV: Giá ở vùng cao kỷ lục, con ruột Tổng Giám đốc muốn thoái 3 triệu cp",leadership,positive,0.3333333333333333,,
N003101,ANV: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N003105,BSI: Nghị quyết HĐQT về việc điều chỉnh thời gian tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N003106,"BSR ước lãi hơn 2,000 tỷ đồng trong quý 1/2022",earnings,positive,0.3333333333333333,,
N003107,"C4G: Trần Thị Thu Hà - Ủy viên HĐQT, Phó Tổng Giám đốc - đăng ký bán 500,000 CP",leadership,neutral,0.0,,
N003108,CTD: Nghị quyết HĐQT về việc thông qua dự thảo tài liệu họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N003118,HCM: Thông báo về việc hủy ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N003121,"HDBank: Mục tiêu lợi nhuận tăng 21%, tăng vốn lên hơn 25,500 tỷ đồng trong năm 2022",earnings,positive,0.3333333333333333,,
N003125,HDG: Nghị quyết HĐQT về các nội dung trình ĐHĐCĐ thường niên năm 2022 và dự thảo các tài liệu,leadership,neutral,0.0,,
N003127,IDI: Nghị quyết HĐQT về việc bổ nhiệm Phó Tổng Giám đốc Công ty,leadership,neutral,0.0,,
N003129,KBC: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N003130,Nhà Khang Điền lên kế hoạch lãi sau thuế 2022 tăng 16%,earnings,positive,0.6666666666666666,,
N003137,NLG: Nghị quyết HĐQT về việc miễn nhiệm và bổ nhiệm vị trí Giám đốc Tài chính Tập đoàn,leadership,neutral,0.0,,
N003147,REE: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N003151,SCR: Bổ nhiệm Bà Lê Trần Bích Thùy giữ chức vụ Phó TGĐ,leadership,neutral,0.0,,
N003155,STB: Dự thảo tài liệu họp ĐHĐCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N003156,STB: Nghị quyết HĐQT về việc thông qua dự thảo nội dung tài liệu trình ĐHĐCĐ thường niên năm tài chính 2021,earnings,neutral,0.0,,
N003157,SZC: Bổ nhiệm Ông Trần Ngọc Tòng giữ chức vụ Kế Toán Trưởng thay cho Bà Phạm Thị Kim Hòa - Bổ nhiệm Ông Nguyễn Văn Tuấn làm Tổng Giám Đốc,leadership,neutral,0.0,,
N003158,TCB: Quyết định của HĐQT về việc thay đổi địa điểm Phòng giao dịch Tân Hương,leadership,neutral,0.0,,
N003160,"Techcombank đặt kế hoạch lãi trước thuế 27,000 tỷ đồng, tiếp tục không chia cổ tức",earnings,positive,0.6666666666666666,,
N003163,VCI: Nghị quyết HĐQT về việc thành lập công ty quản lý quỹ,leadership,neutral,0.0,,
N003165,VJC: BCTC Hợp nhất quý 4 năm 2021,earnings,neutral,0.0,,
N003166,VJC: BCTC quý 4 năm 2021,earnings,neutral,0.0,,
N003167,VJC: Giải trình biến động KQKD quý 4/2021 so với cùng kỳ năm trước,earnings,neutral,0.0,,
N003168,VJC: Nghị quyết HĐQT về ngày ĐKCC thực hiện quyền tham dự ĐHĐCĐTN 2022,leadership,neutral,0.0,,
N003169,Vietjet thoát lỗ trong năm 2021 nhờ doanh thu tài chính,earnings,negative,-0.3333333333333333,,
N003181,"Lại chuyện vơi, đầy lợi nhuận sau kiểm toán",earnings,neutral,0.0,,
N003183,BMP: Chấp thuận đơn từ nhiệm chức vụ Kế toán trưởng của Ông Hồng Lê Việt,leadership,negative,-0.3333333333333333,,
N003184,BMP: Nghị quyết HĐQT về việc bổ nhiệm Kế toán trưởng,leadership,neutral,0.0,,
N003185,BMP: Nghị quyết HĐQT về việc bổ nhiệm Tổng Giám đốc,leadership,neutral,0.0,,
N003191,"Coteccons: Kế hoạch doanh thu hơn 15,000 tỷ nhưng lãi ròng chỉ vỏn vẹn 20 tỷ đồng",earnings,positive,0.3333333333333333,,
N003193,CTG: HĐQT thông qua hợp đồng thế chấp tài sản với Vietinbank Lào,leadership,neutral,0.0,,
N003196,FCN: Thông báo đơn từ nhiệm Thành viên HĐQT và Thành viên BKS,leadership,negative,-0.3333333333333333,,
N003199,GMD: Thông báo nhận được đơn từ nhiệm Thành viên HĐQT của Bà Hà Thu Hiền,leadership,negative,-0.3333333333333333,,
N003205,"MB: Mục tiêu lãi tăng 23%, nhận chuyển giao bắt buộc 1 tổ chức tín dụng trong năm 2022",earnings,positive,0.6666666666666666,,
N003208,MSB: Nghị quyết HĐQT về việc thông qua hợp đồng thuê văn phòng giữa MSB và TNL,leadership,neutral,0.0,,
N003212,Thép Nam Kim đặt kế hoạch lãi giảm 28%,earnings,neutral,0.0,,
N003217,SCR: Nghị quyết HĐQT về việc thông qua nội dung và tài liệu họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N003219,SHB đặt mục tiêu năm 2022 tăng trưởng 87% lợi nhuận,earnings,positive,0.6666666666666666,,
N003224,"TPBank dự kiến tăng vốn lên 21,090 tỷ đồng, lãi trước thuế tăng 36% trong năm 2022",earnings,positive,0.6666666666666666,,
N003230,ABB: Giải trình kết quả kinh doanh năm 2021,earnings,neutral,0.0,,
N003231,ABBank đặt mục tiêu tăng lãi trước thuế 56% trong năm 2022,earnings,positive,0.6666666666666666,,
N003234,ANV: Nghị quyết HĐQT về việc chấp thuận hợp đồng vay vốn,leadership,neutral,0.0,,
N003235,AST: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức họp ĐHĐCĐ thường niên 2022,leadership,neutral,0.0,,
N003236,"Becamex đặt mục tiêu lợi nhuận 2022 tăng 98%, lên 2,888 tỷ đồng",earnings,positive,0.3333333333333333,,
N003237,BFC: Nghị quyết HĐQT về việc tổ chức ĐHĐCĐ thường niên năm 2022,leadership,neutral,0.0,,
N003241,BWE: Nghị quyết và Biên bản họp HĐQT về thành lập chi nhánh Cấp nước Biwase - Bình Định,leadership,neutral,0.0,,
N003242,"C4G: Nguyễn Anh Tân - Ủy viên HĐQT - đã bán 500,000 CP",leadership,neutral,0.0,,
N003245,CTS: Nghị quyết HĐQT về việc ký kết hợp đồng hạn mức tín dụng,leadership,neutral,0.0,,
N003248,DPG: Quyết định của HĐQT về việc bổ nhiệm Phó TGĐ,leadership,neutral,0.0,,
N003249,DPG: Quyết định của HĐQT về việc đổi tên các phòng chức năng thành các ban chức năng,leadership,neutral,0.0,,
